"ST_CASE","geometry"
391177,c(39.54847222, -82.36778056)
391179,c(39.93618889, -82.88593056)
391180,c(41.60189722, -83.41578333)
391181,c(40.837325, -84.49990833)
391182,c(40.541475, -81.30096111)
391183,c(41.402725, -82.41764167)
391184,c(41.34484722, -82.09593611)
391185,c(39.43494722, -84.74462222)
391187,c(41.39171389, -80.8445)
391188,c(39.07089444, -84.30875)
391189,c(41.65366111, -83.67903056)
391190,c(40.7879, -82.91673889)
391191,c(38.76743611, -82.98704167)
391192,c(40.572325, -83.92796389)
391193,c(41.81860556, -80.78648611)
391195,c(39.40000833, -83.16806944)
391196,c(39.90456667, -83.07786389)
391198,c(40.27047222, -83.97433611)
391199,c(40.46665833, -83.79756111)
391200,c(40.35116944, -83.909)
391201,c(40.40996389, -83.60208056)
391202,c(39.24881944, -84.59943056)
391203,c(41.38898333, -81.03828889)
391204,c(38.966175, -81.83865)
391205,c(39.28900833, -84.00210278)
391206,c(40.36842222, -82.83731667)
391207,c(41.13878889, -83.65908889)
391208,c(39.18199444, -82.87843611)
391209,c(41.43673333, -81.53612222)
391210,c(40.73797222, -84.0749)
391211,c(39.781, -84.00766111)
391212,c(39.37370833, -84.45505278)
391214,c(40.33426944, -82.16996111)
391215,c(40.32025556, -81.80746667)
391216,c(40.27843889, -81.80362222)
391217,c(41.48283056, -81.61781667)
391218,c(41.51156111, -81.66791389)
391219,c(39.96641111, -83.06013056)
391220,c(39.49720556, -84.397075)
391221,c(40.631075, -80.55608333)
391222,c(39.56678889, -82.94506944)
391223,c(39.07217222, -82.58447778)
391224,c(40.53515, -81.24474167)
391225,c(39.38155278, -84.45855)
391226,c(39.87138056, -84.227)
391227,c(39.58778333, -84.24610556)
391228,c(41.31456667, -81.64797222)
391229,c(39.19788889, -84.63423889)
391230,c(39.78088611, -84.25833056)
391231,c(39.62352222, -84.22975278)
391232,c(40.52993333, -81.48047222)
391234,c(40.90549444, -82.15781111)
391235,c(40.12419722, -80.80731389)
391236,c(40.91530833, -83.2742)
391237,c(41.25260278, -81.146725)
391238,c(39.941625, -83.66844444)
391239,c(41.24155833, -82.96092778)
391240,c(41.05844167, -80.61587222)
391241,c(41.06116944, -81.45568889)
391242,c(39.95383333, -83.09730278)
391243,c(39.61493889, -83.38600278)
391244,c(41.42266667, -81.73270278)
391245,c(41.46185833, -81.62145833)
391246,c(41.49451944, -81.70246111)
391247,c(41.58641944, -83.64459444)
391248,c(39.10740833, -84.58866389)
391249,c(41.01043056, -81.56982222)
391250,c(41.47985556, -82.01932222)
391251,c(41.237225, -80.85525833)
391252,c(41.1614, -81.34848889)
391253,c(39.12662778, -84.297825)
391254,c(41.05358333, -81.52164722)
391255,c(41.0656, -81.43295278)
391256,c(39.84723333, -84.33395556)
391257,c(39.71275278, -82.60723056)
391258,c(39.81062222, -82.8036)
391259,c(41.42453056, -81.57896944)
391260,c(41.49741111, -81.67383333)
391261,c(41.48180278, -81.692125)
391262,c(39.34583056, -84.29966944)
391263,c(38.80523889, -82.21648056)
391264,c(40.90890556, -81.49714444)
391265,c(40.61140278, -84.59965556)
391266,c(39.14865556, -84.7387)
391267,c(41.012675, -81.43013333)
391268,c(39.96121389, -83.80299167)
391269,c(41.42486111, -81.53786389)
391270,c(41.64144722, -81.14393889)
391271,c(41.14468056, -81.47613611)
391272,c(39.29791667, -84.59448056)
391273,c(39.94138333, -82.88704167)
391274,c(40.83748056, -84.29226944)
391275,c(39.20254167, -84.53896667)
391276,c(41.23641667, -80.80069444)
391277,c(41.466525, -81.56831111)
391278,c(40.89104167, -80.6748)
391279,c(40.72265556, -84.05165278)
391280,c(41.46236667, -81.72511111)
391281,c(41.79302222, -81.10005278)
391282,c(39.95078333, -82.71021111)
391283,c(39.06385278, -84.35191667)
391284,c(41.54838056, -81.60934167)
391285,c(41.06625833, -81.46734167)
391286,c(41.48156667, -81.57174167)
391287,c(40.59565, -83.63859722)
391288,c(39.79413889, -84.13611944)
391289,c(41.4835, -81.33968889)
391290,c(39.20602778, -84.58297222)
391291,c(39.20346111, -84.58135556)
391292,c(41.70497778, -81.34768333)
391293,c(41.33863611, -81.70202222)
391294,c(39.37566111, -84.794875)
400001,c(35.4842, -97.6012)
400002,c(36.24099722, -95.9428)
400003,c(35.3641, -95.4672)
400004,c(36.16069722, -95.91339444)
400005,c(35.59719722, -97.62071389)
400006,c(34.14249722, -95.62579722)
400007,c(34.3487, -94.81629444)
400008,c(34.85479722, -96.9662)
400009,c(34.46929722, -96.95229722)
400010,c(36.149425, -95.986175)
400011,c(35.755, -95.6426)
400012,c(35.49459722, -97.4651)
400013,c(34.17309722, -97.4748)
400014,c(36.3042, -98.47969722)
400015,c(36.08988333, -95.85783333)
400016,c(35.38719444, -96.87679444)
400017,c(33.79429722, -97.13479722)
400018,c(34.01030556, -96.42536389)
400019,c(36.38713333, -95.29046667)
400020,c(36.29309722, -95.9243)
400021,c(36.7956, -100.51999722)
400022,c(35.42081944, -97.49648611)
400023,c(36.1188, -95.87709722)
400024,c(35.38369722, -96.98919722)
400025,c(36.01835833, -96.71413056)
400026,c(34.4489, -98.05219722)
400027,c(35.8712, -97.54429722)
400028,c(35.52179444, -95.3097)
400029,c(35.8703, -98.62829722)
400030,c(36.3892, -95.8045)
400032,c(35.34805556, -97.51213056)
400033,c(36.1159, -97.07342778)
400034,c(35.39459722, -97.2669)
400036,c(34.6518, -97.2604)
400037,c(35.655, -97.42409722)
400038,c(33.9979, -96.5528)
400039,c(36.51599722, -95.83089722)
400040,c(35.98689722, -97.35269722)
400041,c(35.9637, -97.914)
400042,c(35.46549722, -97.08889722)
400043,c(34.234, -96.7852)
400044,c(36.55749722, -101.7805)
400045,c(36.07288611, -95.80186667)
400046,c(35.29091944, -97.72716667)
400047,c(35.98853056, -95.67139167)
400048,c(35.67519722, -99.49609722)
400049,c(35.59599722, -96.1577)
400050,c(36.8586, -97.3455)
400051,c(36.3909, -98.0283)
400052,c(36.17677778, -96.00075556)
400053,c(35.9288, -97.3824)
400054,c(36.13343889, -95.85498611)
400055,c(36.59729722, -95.93429722)
400056,c(34.59989722, -97.21269722)
400057,c(35.5617, -97.6466)
400058,c(36.85119722, -95.6293)
400059,c(35.8714, -97.4782)
400060,c(35.0533, -95.32049722)
400061,c(35.40619444, -97.5579)
400062,c(36.0992, -95.8598)
400063,c(35.2393, -95.55339722)
400064,c(36.16069444, -95.8798)
400065,c(35.40619722, -97.5079)
400066,c(35.39719722, -94.5554)
400067,c(35.8078, -95.0738)
400068,c(35.48949722, -97.4749)
400069,c(35.40619444, -97.5437)
400071,c(36.72899722, -95.14369722)
400072,c(36.69899722, -95.47729722)
400073,c(36.11884167, -95.90515556)
400074,c(36.11549722, -95.8602)
400075,c(36.93319722, -94.62609722)
400076,c(35.655, -97.4239)
400077,c(35.79849722, -95.16469722)
400078,c(36.39286111, -97.83686111)
400079,c(35.85609722, -97.79019722)
400080,c(36.21729722, -98.3174)
400081,c(36.5979, -94.7138)
400082,c(36.06649444, -95.89539444)
400083,c(35.26469722, -95.5811)
400084,c(35.60269722, -97.65619722)
400085,c(35.33409722, -97.533)
400086,c(36.16219722, -95.7013)
400087,c(35.46609722, -97.5655)
400088,c(36.7914, -94.69819722)
400089,c(35.4055, -97.57609722)
400090,c(35.3774, -98.7292)
400091,c(35.7248, -94.99609722)
400092,c(35.0626, -95.0887)
400093,c(33.87219722, -94.8264)
400094,c(36.07529722, -95.98309722)
400095,c(34.359, -96.8049)
400096,c(35.98779722, -94.9936)
400097,c(35.37714167, -97.73848611)
400098,c(35.57269722, -97.15869722)
400099,c(35.5914, -98.24259722)
400100,c(35.5011, -97.91769722)
400101,c(35.4626, -97.47669722)
400102,c(35.32386389, -97.48986389)
400103,c(36.3155, -95.55899722)
400104,c(36.36558611, -95.91946944)
400105,c(36.11749722, -95.90459722)
400106,c(33.89399722, -95.02909722)
400108,c(35.0972, -97.3529)
400109,c(35.53530556, -97.49406389)
400110,c(35.80089722, -97.5848)
400111,c(35.39163611, -97.68905278)
400112,c(35.9857, -97.16649722)
400113,c(36.21081389, -98.47703056)
400114,c(35.04619722, -97.82099722)
400116,c(35.54039722, -97.59839722)
400117,c(36.1533, -96.0018)
400118,c(36.09016111, -96.11915278)
400119,c(36.9894, -94.742)
400120,c(36.944, -94.6226)
400121,c(34.6366, -98.2124)
400122,c(35.9012, -96.47509722)
400123,c(34.8143, -97.9698)
400124,c(35.08619722, -98.06459722)
400125,c(35.06819722, -96.3905)
400126,c(36.43506944, -99.22840278)
400127,c(36.26406667, -95.88137778)
400128,c(36.89869722, -98.37099722)
400129,c(36.3678, -95.56839722)
400130,c(34.00139722, -96.402)
400131,c(35.8419, -95.14499444)
400132,c(35.30409722, -97.0129)
400133,c(35.621, -95.2886)
400134,c(36.4311, -95.92029722)
400135,c(34.66091944, -97.95797778)
400136,c(36.04639444, -95.8618)
400137,c(35.46269722, -97.47849722)
400138,c(33.7723, -94.7322)
400139,c(36.99439722, -94.8354)
400140,c(36.0889, -96.04019722)
400141,c(35.88759722, -97.59099722)
400142,c(35.0951, -97.42279722)
400143,c(36.46099722, -99.31149722)
400144,c(35.43469722, -97.72459722)
400145,c(35.8793, -95.28719722)
400146,c(34.14139722, -95.6259)
400147,c(34.78710556, -96.72657222)
400148,c(35.46029722, -97.53879722)
400149,c(35.76339722, -97.41649722)
400150,c(36.63989722, -97.34569722)
400151,c(36.1527, -95.98019444)
400152,c(36.06981389, -96.22476111)
400153,c(36.1907, -94.8134)
400154,c(36.9235, -95.6291)
400155,c(34.54645556, -98.41159722)
400156,c(35.2594, -98.6061)
400157,c(34.594, -98.2882)
400158,c(36.1334, -95.8318)
400159,c(36.1735, -96.003)
400160,c(35.4492, -97.5301)
400161,c(36.7286, -102.4736)
400162,c(36.2568, -95.13)
400163,c(34.463, -98.9977)
400164,c(35.0146, -97.1071)
400165,c(35.871, -97.4966)
400166,c(35.3915, -97.4864)
400167,c(35.8059, -94.9675)
400168,c(36.0208, -95.6834)
400169,c(35.5338, -96.5651)
400170,c(35.5287, -98.0927)
400172,c(36.4226, -98.4266)
400173,c(36.4826, -97.8725)
400174,c(35.3769, -98.2666)
400175,c(36.0481, -96.1197)
400176,c(33.94688889, -96.41344722)
400177,c(35.4859, -97.4767)
400178,c(35.3728, -97.4177)
400179,c(36.792, -94.8554)
400180,c(36.13818611, -96.12185833)
400181,c(36.18209444, -95.88882222)
400182,c(36.1916, -95.9225)
400183,c(36.1512, -96.0171)
400184,c(35.804, -94.679)
400185,c(35.5242, -97.6011)
400186,c(35.893, -95.5065)
400187,c(35.462225, -97.48968056)
400188,c(36.0444, -95.9222)
400189,c(36.1334, -95.8909)
400190,c(36.4378, -95.3996)
400191,c(34.9625, -94.7247)
400192,c(36.1333, -95.977)
400193,c(35.4858, -95.1929)
400194,c(34.6311, -98.49219722)
400195,c(35.3847, -96.7219)
400196,c(34.0112, -95.3759)
400197,c(35.4797, -99.0739)
400198,c(35.9856, -96.6345)
400199,c(34.8467, -95.3139)
400200,c(35.23383056, -96.69306667)
400201,c(33.9983, -96.7581)
400202,c(36.1648, -94.78)
400203,c(36.025, -95.72604444)
400204,c(35.883, -95.5179)
400205,c(35.3878, -97.253)
400206,c(35.8554, -96.6363)
400207,c(35.4353, -96.2662)
400208,c(35.4587, -97.6542)
400209,c(36.7769, -94.7343)
400210,c(35.6668, -97.2327)
400211,c(36.2174, -95.9444)
400212,c(36.1131, -96.0096)
400213,c(35.7193, -95.2516)
400214,c(36.1608, -95.9145)
400215,c(36.085, -96.0064)
400216,c(36.05513056, -95.74387222)
400217,c(36.1644, -95.6817)
400218,c(35.1595, -96.548)
400219,c(35.98089167, -95.79733056)
400220,c(36.29802222, -95.82716111)
400221,c(35.0607, -96.9315)
400222,c(34.2014, -97.3697)
400223,c(36.9761, -95.0831)
400224,c(36.14978056, -95.95823056)
400225,c(36.5149, -95.4894)
400226,c(36.11583889, -97.12199167)
400227,c(35.51674444, -97.61895)
400228,c(36.30285556, -95.29802222)
400229,c(35.4787, -97.4265)
400230,c(34.2749, -95.91555556)
400231,c(35.4631, -97.4772)
400232,c(33.903, -96.2248)
400233,c(36.9559, -97.3458)
400234,c(35.8713, -96.0153)
400235,c(36.6516, -98.4685)
400236,c(34.2109, -95.5528)
400237,c(34.5209, -97.318)
400238,c(33.99709444, -96.666425)
400239,c(36.8235, -94.6236)
400240,c(35.4302, -95.5563)
400241,c(35.3052, -97.893)
400242,c(36.627, -95.0621)
400243,c(35.52211111, -97.37093056)
400244,c(35.759, -94.6482)
400245,c(35.43, -96.2012)
400246,c(36.1713, -95.9935)
400247,c(36.1608, -95.8866)
400248,c(35.3342, -98.0972)
400249,c(36.0463, -95.927)
400250,c(35.2904, -95.6807)
400251,c(35.1212, -94.5871)
400252,c(35.4278, -96.1693)
400253,c(34.4231, -97.9741)
400254,c(35.842, -95.704)
400255,c(35.3941, -94.6553)
400256,c(36.8591, -94.9146)
400257,c(36.0252, -95.9398)
400258,c(36.1594, -95.9436)
400259,c(36.1518, -96.0006)
400260,c(36.2901, -97.1488)
400261,c(35.2607, -97.0333)
400262,c(35.1167, -99.5567)
400263,c(34.1006, -97.1431)
400264,c(35.6387, -95.3692)
400265,c(35.7409, -96.0529)
400266,c(35.5663, -95.3047)
400267,c(36.99917222, -95.83243889)
400268,c(36.3701, -94.8175)
400269,c(34.4004, -94.6875)
400270,c(35.55109167, -97.61905)
400271,c(36.6996, -94.9814)
400272,c(34.8254, -96.6938)
400273,c(33.91981389, -94.77596389)
400274,c(34.46353889, -97.89771111)
400275,c(35.32392222, -97.47684722)
400276,c(34.60615833, -98.41353333)
400277,c(35.3805, -97.5037)
400278,c(35.06450833, -98.25308333)
400279,c(34.2544, -96.2135)
400280,c(36.1158, -98.1822)
400281,c(35.4631, -97.4769)
400282,c(36.0328, -95.7083)
400283,c(35.4605, -97.6364)
400284,c(35.4444, -97.6183)
400285,c(36.1609, -95.7266)
400286,c(34.62343056, -98.47493056)
400287,c(34.786, -97.3372)
400288,c(36.119, -95.8332)
400289,c(34.4857, -97.1596)
400290,c(36.0048, -96.1338)
400291,c(36.9507, -97.0523)
400292,c(35.4619, -97.4925)
400293,c(36.2935, -95.9243)
400294,c(34.2869, -95.5817)
400295,c(36.4375, -95.3434)
400296,c(35.9438, -95.6725)
400297,c(36.3147, -94.8813)
400298,c(36.9702, -98.4185)
400299,c(36.0351, -96.9624)
400300,c(35.8085, -94.6597)
400301,c(35.291, -98.7283)
400302,c(36.2463, -99.8461)
400303,c(36.1555, -94.9222)
400304,c(36.0458, -94.5862)
400305,c(34.6003, -96.3627)
400306,c(36.1038, -96.207)
400307,c(34.0206, -95.2376)
400308,c(35.102, -97.4292)
400309,c(35.3972, -97.5301)
400311,c(35.4353, -97.5987)
400312,c(36.7533, -97.301)
400313,c(36.3164, -95.5562)
400314,c(34.7235, -96.6248)
400315,c(35.2619, -97.65321667)
400316,c(36.8629, -101.0721)
400317,c(34.0406, -94.7757)
400318,c(35.9447, -95.976)
400319,c(35.0078, -97.9349)
400320,c(35.5291, -98.3858)
400321,c(35.4209, -97.5834)
400322,c(35.5554, -97.5135)
400323,c(35.5038, -94.7737)
400324,c(34.2732, -96.4263)
400325,c(35.2208, -97.4856)
400326,c(33.8957, -95.4211)
400327,c(36.7097, -99.9043)
400328,c(35.4754, -97.5286)
400329,c(34.4565, -97.1406)
400330,c(35.43359722, -97.57865278)
400331,c(36.2486, -95.3114)
400332,c(36.0887, -96.0718)
400333,c(35.9886, -96.2171)
400334,c(35.8458, -95.8194)
400335,c(33.9872, -94.7991)
400336,c(34.5495, -96.948)
400337,c(35.4143, -95.551)
400338,c(35.3361, -99.5956)
400339,c(34.5573, -95.3414)
400340,c(35.6936, -95.3762)
400341,c(35.4641, -97.6059)
400342,c(35.4208, -97.5467)
400343,c(34.8992, -95.2517)
400344,c(35.2913, -99.1704)
400345,c(33.85293056, -96.54864444)
400346,c(34.0534, -94.5564)
400347,c(35.8801, -97.5869)
400348,c(35.4357, -96.8768)
400349,c(34.0274, -95.5502)
400350,c(35.0295, -99.132)
400351,c(35.5218, -98.7364)
400352,c(36.06496667, -95.77953333)
400353,c(35.3331, -96.8147)
400354,c(36.1189, -95.9112)
400355,c(36.643, -96.309)
400356,c(35.4311, -97.7602)
400357,c(36.1852, -95.9613)
400358,c(36.075, -96.9797)
400359,c(35.3953, -97.5346)
400360,c(35.5629, -97.6207)
400361,c(36.9922, -94.7409)
400362,c(34.6424, -96.5121)
400363,c(34.3159, -97.4749)
400364,c(34.9522, -97.3685)
400365,c(35.7397, -97.4275)
400366,c(36.0754, -95.8685)
400367,c(35.8852, -98.6446)
400368,c(35.0149, -97.137)
400369,c(36.05738333, -95.79746111)
400370,c(36.6512, -101.528)
400371,c(35.1888, -94.4928)
400372,c(34.8414, -94.6483)
400373,c(35.37938889, -96.12288889)
400374,c(34.223, -97.1167)
400375,c(35.5402, -98.9672)
400376,c(35.507, -94.7807)
400377,c(35.4254, -96.271)
400378,c(36.4238, -95.9204)
400379,c(34.9723, -99.1844)
400380,c(34.6319, -95.3681)
400381,c(36.1052, -95.8865)
400382,c(36.01865556, -95.70725833)
400383,c(35.22265278, -97.511925)
400384,c(36.29283889, -95.32285)
400385,c(36.2203, -96.3877)
400386,c(35.71105833, -97.97874167)
400387,c(35.9848, -95.619)
400388,c(36.1612, -95.9974)
400389,c(35.9526, -94.6412)
400390,c(36.0353, -95.8594)
400391,c(33.9263, -97.1352)
400392,c(33.7628, -94.7292)
400393,c(36.11136944, -96.01236667)
400394,c(35.97835, -95.79735833)
400395,c(36.7751, -94.8909)
400396,c(36.1745, -95.3069)
400397,c(35.2328, -95.1239)
400398,c(35.39943056, -97.57534722)
400399,c(34.9144, -96.1606)
400401,c(34.5942, -98.0712)
400402,c(35.3827, -95.5676)
400403,c(33.797, -94.5731)
400404,c(34.5924, -98.4222)
400405,c(33.8957, -94.989)
400407,c(35.6123, -97.7628)
400408,c(36.4666, -97.197)
400409,c(35.452, -96.3522)
400410,c(36.6966, -101.5101)
400411,c(34.506, -95.8851)
400412,c(35.4933, -97.548)
400413,c(36.1167, -96.9115)
400414,c(35.5948, -97.5842)
400415,c(35.9789, -95.609)
400416,c(34.6673, -96.7851)
400417,c(35.4912, -95.0628)
400418,c(36.285, -97.3279)
400419,c(35.1681, -94.9716)
400420,c(34.9345, -98.0678)
400421,c(36.162, -95.761675)
400422,c(34.7968, -96.8261)
400423,c(36.0975, -95.9222)
400424,c(33.984, -96.9385)
400425,c(34.7526, -96.5474)
400426,c(36.1189, -95.9405)
400427,c(35.67618333, -95.41531667)
400428,c(36.1353, -95.1442)
400429,c(35.46, -97.606)
400430,c(35.3194, -96.2976)
400431,c(35.7585, -94.8048)
400432,c(34.1426, -96.2865)
400433,c(34.608825, -98.43493889)
400434,c(33.9984, -96.7716)
400435,c(35.4643, -97.5323)
400436,c(35.9858, -97.1394)
400437,c(35.7402, -95.5887)
400438,c(35.3339, -97.7237)
400439,c(33.92504167, -96.32600278)
400440,c(35.7524, -94.9427)
400441,c(36.2205, -95.9846)
400442,c(36.1406, -95.9258)
400443,c(35.18056389, -97.44207222)
400444,c(36.1596, -95.9671)
400445,c(35.5381, -97.6543)
400446,c(35.5654, -97.655)
400447,c(34.7783, -96.5862)
400448,c(36.6171, -101.1096)
400449,c(35.5397, -97.6543)
400450,c(34.6168, -94.632)
400451,c(35.4284, -97.2124)
400452,c(35.4931, -97.4241)
400453,c(35.4207, -97.4877)
400454,c(34.0274, -95.8663)
400455,c(35.06478056, -95.76876944)
400456,c(36.15074167, -95.90455278)
400457,c(36.1407, -95.8332)
400458,c(35.35398056, -96.89422222)
400459,c(34.9855, -98.0381)
400460,c(33.9692, -96.5578)
400461,c(33.99133333, -95.0344)
400462,c(35.4394, -97.5302)
400463,c(35.7079, -94.758)
400464,c(34.8401, -96.0794)
400465,c(35.46411667, -97.42797222)
400466,c(36.05955, -95.79746111)
400467,c(33.9675, -94.752)
400468,c(35.4075, -97.5214)
400469,c(34.4927, -97.8076)
400470,c(35.363, -97.6225)
400471,c(35.5171, -98.0082)
400472,c(35.8828, -97.3942)
400473,c(35.4073, -99.6492)
400474,c(35.7476, -97.5848)
400475,c(36.294, -95.4715)
400476,c(35.2331, -97.6895)
400477,c(35.3633, -97.4414)
400478,c(36.1254, -95.8153)
400479,c(35.4207, -97.654)
400480,c(36.15674722, -96.01569722)
400481,c(35.3537, -97.5844)
400482,c(36.033, -96.0098)
400483,c(36.1609, -95.9984)
400484,c(36.1157, -96.815)
400485,c(33.9982, -96.8481)
400486,c(34.2388, -96.7369)
400487,c(35.3915, -97.5208)
400488,c(33.8761, -95.502)
400489,c(35.3931, -97.5607)
400490,c(35.4613, -97.5479)
400491,c(35.3634, -97.5476)
400492,c(35.38465556, -97.23221944)
400493,c(36.598, -94.6413)
400494,c(36.1146, -96.0725)
400495,c(34.3295, -96.0482)
400496,c(36.5501, -97.9164)
400497,c(34.607525, -98.41352222)
400498,c(36.3913, -98.2478)
400499,c(36.977, -96.9576)
400500,c(36.88537222, -94.85731389)
400501,c(36.8708, -94.6792)
