"ST_CASE","geometry"
90213,c(41.20786389, -73.09465833)
90214,c(41.35640278, -72.92784167)
90215,c(41.50309722, -72.79348056)
90216,c(41.31025, -72.95906111)
90217,c(41.27164444, -72.95161667)
90218,c(41.55628889, -72.884225)
90219,c(41.39958889, -72.84948611)
90220,c(41.66616111, -73.50173889)
90221,c(41.34626667, -72.02783889)
90222,c(41.41698889, -73.39636944)
90223,c(41.54700556, -73.10237222)
90224,c(41.24662778, -73.00948333)
90225,c(41.29245, -72.78759167)
90226,c(41.37791111, -71.90605278)
90227,c(41.31211111, -72.91923611)
90228,c(41.93896944, -73.05499167)
90229,c(41.74168056, -72.693375)
90230,c(41.18480278, -73.19109444)
90231,c(41.27036944, -72.97238056)
90232,c(41.09243333, -73.425275)
90233,c(41.86711111, -73.08111667)
90234,c(41.76711944, -72.1082)
90235,c(41.54828333, -72.40006944)
90237,c(41.83998611, -71.87438889)
90238,c(41.19580556, -73.19403889)
90239,c(41.51139444, -73.13833611)
90240,c(41.70566944, -72.70185833)
90241,c(41.37563056, -71.91426111)
90242,c(41.35912778, -72.98350556)
90244,c(41.64686111, -72.78885278)
90245,c(41.40465, -73.46190833)
90246,c(41.79125278, -72.51699167)
90247,c(41.58769722, -73.07753889)
90248,c(41.66955833, -72.824525)
90249,c(41.50368889, -73.41838889)
90250,c(41.57341389, -73.06408056)
90251,c(41.349225, -72.867725)
90252,c(41.59458056, -72.66764167)
90253,c(41.34041111, -72.93507222)
90254,c(41.831325, -72.49426389)
90255,c(41.05298333, -73.54259167)
90256,c(41.043275, -73.52263889)
90257,c(41.55239444, -73.02574167)
90258,c(41.77415278, -72.54679722)
90259,c(41.59942222, -72.90248889)
90260,c(41.79885, -72.57955833)
90261,c(41.65789444, -72.90335833)
90262,c(41.62455556, -72.87313611)
90263,c(41.54028611, -73.02873333)
90264,c(41.57949722, -73.03034167)
90265,c(41.62973611, -72.87375556)
90266,c(41.54989167, -72.69121667)
90267,c(41.78451111, -72.55544167)
90268,c(41.19456111, -73.182)
90269,c(41.43797222, -73.47929444)
90270,c(41.66121389, -72.78047222)
90272,c(41.65915278, -72.77814444)
90273,c(41.43541389, -72.97446389)
90274,c(41.26188333, -72.89419444)
90275,c(41.73710556, -72.198875)
90276,c(41.8545, -72.67115833)
90277,c(41.28978056, -72.44425833)
90278,c(41.31495278, -72.87326111)
90279,c(41.31799444, -72.93797222)
90280,c(41.32474444, -72.77190556)
90281,c(41.55316111, -72.10516389)
90282,c(41.27745, -72.86225833)
90283,c(41.62368333, -72.79345)
90284,c(41.79603889, -72.69651111)
90285,c(42.020075, -71.85976944)
90286,c(41.55020556, -73.418075)
90287,c(41.55491667, -72.86841667)
90288,c(41.83708056, -73.09971667)
90289,c(41.55396389, -73.02963333)
90290,c(41.40214444, -72.02546667)
90291,c(41.85408333, -72.58927222)
90292,c(41.0585, -73.51290833)
90293,c(41.44641111, -72.07666667)
90294,c(41.26781944, -73.00170833)
90295,c(41.53117778, -72.06185278)
90296,c(41.52166667, -72.80776944)
90297,c(41.59172778, -73.02777778)
90298,c(41.66753333, -73.13221667)
90299,c(41.55065833, -73.03903889)
90301,c(41.75946667, -72.72396944)
90302,c(41.42498056, -72.82210556)
90303,c(41.72326667, -72.62528333)
90304,c(41.66860556, -72.82380556)
90306,c(41.7142, -72.59568056)
90307,c(41.33587222, -73.09011944)
90308,c(41.272125, -72.952225)
90309,c(41.99733611, -71.81004444)
90310,c(41.67054722, -72.86035278)
90311,c(41.79935556, -72.73541944)
90312,c(41.53905556, -73.03353889)
90313,c(41.55219722, -72.98710556)
90314,c(41.91522222, -72.62825833)
90315,c(41.37558056, -73.34480278)
90316,c(41.33490556, -72.97723333)
90317,c(41.79624167, -71.93156389)
90318,c(41.68039722, -73.01730278)
90321,c(41.57866944, -73.04988056)
90322,c(41.85642778, -72.59679167)
90323,c(41.32193333, -72.88631389)
90324,c(41.78796389, -72.67880278)
90325,c(41.67464167, -72.65889722)
90326,c(41.58838333, -72.88695556)
90327,c(41.17806667, -73.19656389)
90328,c(41.75788611, -72.88704722)
90329,c(41.76524722, -72.65332778)
90330,c(41.86997222, -72.66246667)
90331,c(41.60108056, -72.70664167)
90332,c(41.53877778, -73.42236389)
90333,c(41.75008889, -72.7136)
90334,c(41.05104722, -73.54252778)
90335,c(41.10843333, -73.38161389)
90336,c(41.53264722, -72.6419)
90337,c(41.25901944, -73.05464722)
90338,c(41.299075, -72.86093889)
90339,c(41.976875, -72.62034722)
90340,c(41.99303333, -72.71503333)
90341,c(41.35228056, -72.93592778)
90342,c(41.79935833, -72.72918889)
90343,c(41.26413056, -73.210225)
90344,c(41.17094444, -73.1926)
90345,c(41.56326111, -73.029525)
90346,c(41.33225556, -73.08294722)
90347,c(41.193475, -73.16758889)
90348,c(41.17701667, -73.17761944)
90349,c(41.59765556, -72.75507222)
90350,c(41.38586111, -73.44502222)
90351,c(41.19290278, -73.15760833)
90352,c(41.59977778, -72.9618)
90353,c(41.39416111, -73.44611111)
100001,c(38.7287, -75.26623889)
100002,c(39.04131111, -75.59893056)
100003,c(39.68779722, -75.58336944)
100004,c(39.02393056, -75.56411944)
100005,c(38.65138056, -75.63213056)
100006,c(38.64221944, -75.26246111)
100007,c(39.6222, -75.64506111)
100008,c(38.85176944, -75.41838056)
100009,c(39.64706111, -75.74273889)
100010,c(38.5524, -75.52721944)
100011,c(39.04506111, -75.53968889)
100012,c(38.74846111, -75.16428889)
100013,c(39.66516944, -75.59928056)
100014,c(39.57993889, -75.74011944)
100015,c(38.60878889, -75.59521111)
100016,c(38.87783056, -75.35913889)
100017,c(39.64418889, -75.6399)
100018,c(39.65378889, -75.69736111)
100019,c(39.65846111, -75.75908056)
100020,c(39.07076944, -75.54855)
100021,c(39.69328889, -75.57893889)
100022,c(38.71041111, -75.09691944)
100023,c(39.31631944, -75.61591944)
100024,c(39.64563889, -75.65696111)
100025,c(38.95326111, -75.56451944)
100026,c(39.75378056, -75.50018889)
100028,c(38.56303889, -75.34075)
100029,c(38.52318889, -75.40591944)
100030,c(38.46801944, -75.65223056)
100031,c(39.65951944, -75.66931944)
100032,c(38.5994, -75.58083889)
100033,c(39.66191944, -75.73058889)
100034,c(38.73521944, -75.32391944)
100035,c(38.80688889, -75.46548056)
100036,c(39.6953, -75.62041111)
100037,c(38.73986111, -75.19876111)
100038,c(39.67713056, -75.69885)
100039,c(38.8952, -75.57176944)
100040,c(38.78076111, -75.66763056)
100041,c(38.66353889, -75.62183056)
100042,c(39.7369, -75.55013889)
100043,c(39.78236944, -75.47418889)
100044,c(39.80271667, -75.4508)
100045,c(38.70886111, -75.67761944)
100046,c(38.74673056, -75.17826111)
100047,c(39.10721944, -75.50563056)
100048,c(39.75258889, -75.54011111)
100049,c(39.64953889, -75.69308056)
100050,c(39.7369, -75.55013056)
100051,c(39.78868056, -75.53443889)
100052,c(38.60468056, -75.44676944)
100053,c(39.18978056, -75.66725)
100054,c(39.587, -75.66156944)
100055,c(39.6672, -75.65505)
100056,c(39.05026667, -75.43661111)
100057,c(39.68458056, -75.5868)
100058,c(39.16319722, -75.51866389)
100059,c(39.69815, -75.55296944)
100060,c(39.46283889, -75.75896944)
100061,c(39.65688889, -75.61361111)
100062,c(39.67861111, -75.66736111)
100063,c(38.88508056, -75.3977)
100064,c(39.57571389, -75.65648889)
100065,c(39.15663056, -75.52658056)
100066,c(39.71688889, -75.56225)
100067,c(39.6083, -75.71513056)
100068,c(38.60651111, -75.32441111)
100069,c(39.04933889, -75.64838056)
100070,c(39.15571944, -75.519)
100071,c(39.66476111, -75.61756944)
100072,c(39.76131944, -75.66081111)
100073,c(39.69636111, -75.56391111)
100074,c(38.80038056, -75.43853056)
100075,c(38.65391944, -75.0693)
100076,c(38.62275, -75.21798889)
100077,c(38.78781111, -75.31873889)
100078,c(39.16556944, -75.4895)
100079,c(39.68773889, -75.64458056)
100080,c(38.48051944, -75.23533056)
100081,c(39.45853889, -75.71956944)
100082,c(39.14766944, -75.66263056)
100083,c(38.68863056, -75.59041111)
100084,c(39.19208889, -75.51988056)
100085,c(39.68973889, -75.57343056)
100086,c(39.01225, -75.59551944)
100087,c(39.72056111, -75.71171111)
100088,c(39.79076944, -75.46441111)
100089,c(38.78798889, -75.24618056)
100090,c(39.73576111, -75.68361944)
100091,c(39.74098056, -75.58406944)
100092,c(39.73348889, -75.6728)
100093,c(39.11955, -75.59808056)
100094,c(39.11643056, -75.64275)
100095,c(39.7656, -75.54608889)
100096,c(38.66333889, -75.2226)
100098,c(39.07366944, -75.4599)
100099,c(39.64935, -75.6261)
100100,c(39.75218889, -75.571)
100101,c(38.72001111, -75.2178)
100103,c(39.32068056, -75.61915)
100104,c(39.82536111, -75.50073889)
100105,c(39.60928056, -75.65026111)
100106,c(38.5617, -75.55723889)
100107,c(38.78838056, -75.43868056)
100108,c(39.51143889, -75.64901944)
100109,c(39.83196944, -75.574)
100110,c(39.70158056, -75.55603889)
100111,c(39.64583889, -75.7802)
100112,c(39.15953889, -75.51208056)
100113,c(38.94464722, -75.42683889)
100114,c(39.54953889, -75.65608056)
100115,c(38.98326111, -75.56733889)
100116,c(39.52918889, -75.73523889)
100117,c(38.64101944, -75.60903889)
100118,c(39.69143889, -75.5552)
100119,c(39.19716944, -75.53313056)
100120,c(39.6932, -75.62721111)
100121,c(38.49658889, -75.17073889)
100122,c(39.73971944, -75.55058889)
100123,c(39.33236944, -75.62641944)
100124,c(38.52685, -75.60386111)
100125,c(39.60453056, -75.7668)
100126,c(39.75199444, -75.52539167)
100127,c(39.74478889, -75.51321944)
100128,c(39.66416111, -75.69018889)
100129,c(38.94943889, -75.42583889)
100130,c(38.70766944, -75.6274)
100131,c(38.64846944, -75.60796111)
100132,c(38.74823889, -75.20715)
100133,c(88.8888, 888.8888)
100134,c(39.21971944, -75.52218889)
100135,c(39.13241111, -75.52851944)
100136,c(39.42731944, -75.65155)
100137,c(39.6682, -75.58173056)
100138,c(39.05136944, -75.52178889)
100139,c(39.45328889, -75.6828)
100140,c(39.70393056, -75.56948056)
100141,c(39.12835, -75.44353889)
100142,c(38.73918889, -75.20571111)
100143,c(39.61708056, -75.69776944)
100144,c(39.68498889, -75.6834)
100145,c(39.71445, -75.58126111)
100146,c(38.7372, -75.14216111)
110001,c(38.95428611, -76.99887778)
110002,c(38.91753333, -76.99334722)
110003,c(38.87772222, -76.928875)
110004,c(38.88022222, -77.00139444)
110005,c(38.96349167, -77.07494444)
110006,c(38.92236389, -77.02218611)
110007,c(38.90530278, -77.01472778)
110008,c(38.87845278, -76.93143333)
110009,c(38.84185833, -77.00315833)
110010,c(38.91111389, -77.0098)
110011,c(38.96008056, -77.07278056)
110012,c(38.89748056, -76.96825)
110013,c(38.90194722, -76.94260556)
110014,c(38.9123, -77.02178611)
110015,c(38.90066389, -77.04673611)
110016,c(38.89573333, -77.04757222)
110017,c(38.88634167, -76.92808889)
110018,c(38.83203611, -76.98740278)
110019,c(38.93033056, -77.1118)
110020,c(38.90366944, -77.026125)
110021,c(38.88980833, -76.91788889)
110022,c(38.902475, -76.993125)
110023,c(38.88829167, -76.92686667)
110024,c(38.91841667, -76.97152222)
110025,c(38.84755278, -76.99598611)
110026,c(38.929675, -76.99494167)
110027,c(38.94325556, -77.01999444)
110028,c(38.89936944, -77.03199444)
120001,c(30.26250556, -81.77731111)
120002,c(28.02589722, -81.92701944)
120003,c(26.62440833, -81.86208889)
120004,c(28.07634167, -82.22678056)
120005,c(28.0688, -82.47026389)
120006,c(28.79727778, -81.30226111)
120007,c(28.55159167, -81.53923056)
120008,c(30.32235278, -81.65858333)
120009,c(27.83907778, -82.72718889)
120010,c(27.96933889, -80.50965)
120011,c(27.94135833, -82.54945)
120012,c(30.18564722, -85.72095556)
120013,c(26.42682778, -81.41656944)
120014,c(25.65682778, -80.38778056)
120015,c(30.38781667, -81.75924722)
120016,c(25.47735278, -80.449125)
120018,c(27.86683056, -82.14366111)
120019,c(30.28590278, -81.57906389)
120020,c(27.56493889, -82.56512222)
120021,c(26.71895278, -80.84313333)
120022,c(30.33123333, -82.75076944)
120023,c(30.15846111, -83.26593889)
120024,c(25.89800556, -80.47919722)
120025,c(26.61273056, -81.80836111)
120026,c(29.65944722, -82.33518333)
120027,c(27.49603889, -82.63337222)
120028,c(26.01378889, -80.32984722)
120029,c(26.50335833, -81.94348056)
120030,c(28.41141111, -80.75495278)
120031,c(28.13401389, -80.67173889)
120032,c(28.50541111, -81.72093611)
120033,c(26.302325, -80.28776111)
120034,c(29.73055, -82.14123889)
120035,c(27.94623889, -82.28583333)
120036,c(25.74285833, -80.22983333)
120037,c(26.70668611, -80.66796667)
120038,c(26.43923333, -80.14013333)
120039,c(26.69151111, -80.19826111)
120040,c(26.72574722, -80.66456111)
120041,c(26.61857778, -80.11841389)
120042,c(26.65987222, -80.07071944)
120043,c(26.51243333, -81.78561111)
120044,c(30.29105, -83.73686111)
120045,c(26.9976, -81.07378889)
120046,c(26.08583056, -80.20576111)
120047,c(27.58688333, -80.37789167)
120048,c(30.05701389, -81.90282778)
120049,c(27.20903889, -81.52327222)
120050,c(28.83365, -80.84135833)
120051,c(28.27275833, -81.66158333)
120052,c(27.53121389, -82.57295833)
120053,c(26.63158056, -80.13785278)
120054,c(28.30783611, -81.56911389)
120055,c(26.48980278, -80.16408611)
120056,c(25.97257778, -80.23586389)
120058,c(30.23311667, -83.68441944)
120059,c(27.87465, -81.40041389)
120060,c(28.29066944, -82.32543056)
120061,c(28.50356944, -82.50570833)
120062,c(26.58595556, -81.67534444)
120063,c(29.110975, -81.00710556)
120064,c(28.70916389, -80.89593333)
120065,c(27.97028889, -80.51004444)
120066,c(27.97989722, -82.23613889)
120067,c(28.08499444, -82.49716111)
120068,c(30.248125, -81.61220278)
120069,c(28.54841944, -81.45316111)
120070,c(29.15161944, -82.43018056)
120071,c(30.57891111, -84.56029167)
120072,c(30.25166944, -83.63785556)
120073,c(30.35295278, -87.37964167)
120074,c(27.91633889, -82.7261)
120075,c(29.26503889, -82.32583889)
120076,c(28.05847222, -81.78272778)
120077,c(25.79975, -80.23982778)
120078,c(27.49585833, -82.61671111)
120079,c(26.66433611, -80.71343333)
120080,c(28.63741944, -81.20808056)
120081,c(28.10680278, -81.59456667)
120082,c(29.28468056, -82.05341111)
120083,c(30.74701667, -86.23360833)
120084,c(28.73093056, -81.60605)
120085,c(29.63722778, -81.54708611)
120086,c(28.510175, -81.27985556)
120087,c(27.96554167, -82.54780556)
120088,c(26.61750833, -80.08913333)
120089,c(25.92524444, -80.23646111)
120090,c(30.07736111, -81.80918056)
120091,c(27.18141111, -80.240325)
120093,c(28.52067222, -82.57052778)
120094,c(28.80384167, -82.55950278)
120095,c(26.41643889, -80.089775)
120096,c(26.49266944, -81.82138889)
120097,c(30.04088889, -82.30846944)
120098,c(28.35571111, -80.77485)
120099,c(27.29778056, -80.89308056)
120100,c(28.57121667, -81.72035278)
120101,c(27.04389444, -80.18780556)
120102,c(27.05438333, -80.35468889)
120103,c(29.24477778, -81.93756944)
120104,c(26.95345, -82.06265)
120105,c(28.06848611, -80.55739167)
120106,c(29.69981389, -82.37086944)
120107,c(28.03064722, -82.41616389)
120108,c(26.56565, -80.06645)
120110,c(27.43976389, -80.33507222)
120111,c(27.43528889, -80.34891111)
120112,c(30.25016944, -85.55506667)
120113,c(26.44141944, -81.43393889)
120114,c(25.776475, -80.21303611)
120115,c(30.16156111, -85.75445)
120116,c(27.78460278, -82.67954167)
120117,c(30.29733333, -81.71996944)
120118,c(28.53074167, -81.382525)
120119,c(25.77805, -80.28761111)
120120,c(26.67508056, -80.08635833)
120121,c(30.19588333, -81.83208889)
120122,c(29.67825556, -81.44600833)
120123,c(30.41438889, -84.20698889)
120124,c(28.07880278, -80.60306944)
120125,c(27.7642, -82.36738889)
120126,c(27.94953056, -82.3543)
120127,c(28.09693333, -82.361675)
120128,c(28.22350833, -81.44013889)
120129,c(26.75186389, -80.08993056)
120130,c(27.23498611, -81.93503333)
120131,c(28.26285, -81.61101944)
120132,c(25.84152222, -80.26605)
120133,c(27.05583056, -82.41176944)
120134,c(26.55956944, -81.43591944)
120135,c(25.81777778, -80.19158611)
120136,c(30.26987778, -81.76807778)
120137,c(27.47485278, -81.433625)
120138,c(27.47675833, -82.52004167)
120139,c(27.59676944, -82.53966944)
120140,c(25.45527222, -80.476975)
120141,c(25.47716667, -80.47865278)
120142,c(28.14673333, -82.73215556)
120143,c(26.31051111, -80.09206111)
120144,c(30.21168333, -81.60171111)
120145,c(28.47226944, -81.41858056)
120147,c(26.93019444, -80.11994444)
120148,c(26.46918333, -80.20478889)
120149,c(26.70680833, -80.15198056)
120150,c(26.68742222, -80.11184722)
120151,c(26.38017778, -80.11175278)
120152,c(30.11401667, -81.86666944)
120153,c(30.322675, -81.540275)
120154,c(30.9707, -87.31568889)
120155,c(30.52435, -81.99291944)
120156,c(26.572325, -80.07751111)
120157,c(28.03723889, -82.45128611)
120158,c(26.129475, -80.14379444)
120159,c(30.30550278, -81.88974444)
120160,c(26.631725, -80.14196667)
120161,c(26.62766389, -80.12125833)
120162,c(30.2846, -81.77170556)
120163,c(28.54526389, -81.57060278)
120164,c(27.72756111, -82.39151389)
120165,c(28.16711667, -81.77436944)
120166,c(26.64601944, -81.94098611)
120167,c(26.47105556, -80.20458889)
120168,c(29.08251944, -82.00406944)
120169,c(28.15776944, -81.67412222)
120170,c(28.01002222, -81.77653611)
120171,c(29.01101944, -82.13643889)
120172,c(29.02689444, -82.15281944)
120173,c(30.22476111, -81.58813056)
120174,c(29.02203889, -81.20243611)
120175,c(30.09887778, -81.46643056)
120176,c(26.16472778, -80.23207222)
120177,c(28.01631111, -82.51097778)
120178,c(25.83868056, -80.30174722)
120179,c(29.17205278, -82.07951944)
120180,c(28.03901111, -81.69391111)
120181,c(27.80579167, -81.29955278)
120182,c(28.97573056, -81.29923056)
120183,c(26.4323, -81.91546111)
120184,c(30.59352778, -84.72253333)
120185,c(30.33191667, -84.25250556)
120186,c(26.98837222, -80.18888056)
120187,c(30.68671389, -81.67385)
120188,c(26.01840556, -80.17300556)
120189,c(26.76818056, -81.17393611)
120190,c(30.4732, -87.24713889)
120191,c(27.62965, -82.53972778)
120192,c(25.97858611, -80.30480833)
120193,c(27.91335, -82.29395278)
120194,c(28.04740833, -82.14121111)
120195,c(28.01873056, -82.50076389)
120196,c(28.70584722, -81.50915833)
120197,c(28.41946111, -82.5513)
120198,c(26.13665, -80.16212778)
120199,c(30.24839444, -81.75067222)
120200,c(25.99887778, -80.16620833)
120201,c(28.06928056, -82.43985278)
120202,c(28.53460556, -81.41431111)
120203,c(26.16409722, -81.76813889)
120204,c(27.75600278, -82.67735556)
120205,c(27.94951667, -82.40160833)
120207,c(28.34986111, -82.6169)
120208,c(30.49653056, -81.78906111)
120209,c(28.49665556, -82.59438056)
120210,c(30.03534444, -81.49168611)
120211,c(28.24708889, -82.69743056)
120212,c(29.49499167, -82.40683333)
120213,c(28.19236667, -82.33761944)
120214,c(29.44776944, -81.65598889)
120215,c(29.25963889, -82.17883889)
120216,c(28.45234167, -82.60948611)
120217,c(26.15313056, -81.53853056)
120218,c(24.58706667, -81.69579167)
120219,c(30.37312778, -87.32554167)
120220,c(30.15685, -85.20938056)
120221,c(25.46916389, -80.48141111)
120222,c(30.81549444, -87.33490833)
120223,c(26.41291667, -80.07579722)
120224,c(28.80848056, -82.31336944)
120225,c(28.571225, -81.38588056)
120226,c(28.32451111, -82.66618889)
120227,c(26.61306389, -81.77940278)
120228,c(25.85031667, -80.12031667)
120230,c(26.19429722, -80.11275)
120231,c(27.877275, -81.97343889)
120232,c(27.00723889, -82.16288056)
120233,c(28.44203889, -81.42738056)
120235,c(28.54542222, -81.57108611)
120236,c(30.35896389, -81.47599722)
120237,c(28.20469444, -82.00749444)
120238,c(26.33151389, -81.74650556)
120239,c(27.0159, -82.09523889)
120240,c(30.19606111, -81.70736944)
120241,c(30.07735556, -81.908)
120242,c(30.28386111, -81.80818056)
120244,c(30.58338333, -85.80589444)
120246,c(26.3019, -80.29198056)
120247,c(27.76143056, -82.66651944)
120248,c(30.62630556, -85.56696667)
120249,c(26.31069444, -81.54566944)
